Date,Wrestlers,Card,Type of Match,Title Change,Promotion,Title,City,State,Country,Location,Latitude,Longitude
2/17/98,"Bradshaw, TAFKA Goldust",Bradshaw defeats TAFKA Goldust (3:12),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #248,Waco,Texas,USA,"Waco,Texas,USA",31.549333,-97.14667
2/17/98,"Ken Shamrock, Jeff Jarrett",Ken Shamrock defeats Jeff Jarrett (4:22),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #248,Waco,Texas,USA,"Waco,Texas,USA",31.549333,-97.14667
2/17/98,"Steve Blackman, The Rock",Steve Blackman defeats The Rock,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #248,Waco,Texas,USA,"Waco,Texas,USA",31.549333,-97.14667
2/17/98,"The Truth Commission, Kurrgan, Recon, Sniper, The Disciples Of Apocalypse, 8-Ball, Chainz, Skull","The Truth Commission (Kurrgan, Recon & Sniper) defeat The Disciples Of Apocalypse (8-Ball, Chainz & Skull) (4:13)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #248,Waco,Texas,USA,"Waco,Texas,USA",31.549333,-97.14667
2/17/98,"The Head Bangers, Mosh, Thrasher, Ricky Morton, Robert Gibson",The Head Bangers (Mosh & Thrasher) defeat The Rock 'n' Roll Express (Ricky Morton & Robert Gibson) (c) (7:39) - TITLE CHANGE !!!,Champion In Match,Title Change,World Wrestling Entertainment,WWF RAW is WAR #248,Waco,Texas,USA,"Waco,Texas,USA",31.549333,-97.14667
2/17/98,"Owen Hart, Marc Mero",Owen Hart (c) defeats Marc Mero by DQ (3:58),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #248,Waco,Texas,USA,"Waco,Texas,USA",31.549333,-97.14667
2/17/98,"The New Age Outlaws, Billy Gunn, The Road Dogg, Road Warrior Animal, Road Warrior Hawk",The New Age Outlaws (Billy Gunn & The Road Dogg) (c) defeat The Legion Of Doom (Road Warrior Animal & Road Warrior Hawk) (6:14),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #248,Waco,Texas,USA,"Waco,Texas,USA",31.549333,-97.14667
2/16/98,"Cactus Jack, Chainsaw Charlie, Marc Mero, TAFKA Goldust",Cactus Jack & Chainsaw Charlie defeat Marc Mero & TAFKA Goldust,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #247,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
2/16/98,"Ken Shamrock, Sniper",Ken Shamrock defeats Sniper,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #247,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
2/16/98,"Steve Blackman, Faarooq",Steve Blackman defeats Faarooq,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #247,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
2/16/98,"Aguila, Taka Michinoku, Brian Christopher, Pirata Morgan",Aguila & Taka Michinoku defeat Brian Christopher & Pirata Morgan,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #247,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
2/16/98,"The Quebecers, Jacques, Pierre, Road Warrior Animal, Road Warrior Hawk",The Quebecers (Jacques & Pierre) defeat The Legion Of Doom (Road Warrior Animal & Road Warrior Hawk) by Count Out,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #247,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
2/16/98,"Ricky Morton, Robert Gibson, The Head Bangers, Mosh, Thrasher",The Rock 'n' Roll Express (Ricky Morton & Robert Gibson) (c) defeat The Head Bangers (Mosh & Thrasher) by DQ,Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #247,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
2/16/98,"Owen Hart, Jeff Jarrett",Owen Hart (c) defeats Jeff Jarrett by DQ,Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #247,Dallas,Texas,USA,"Dallas,Texas,USA",32.776664,-96.796988
2/3/98,"Barry Windham, Jeff Jarrett, Road Warrior Animal, Road Warrior Hawk",Barry Windham & Jeff Jarrett defeat The Legion Of Doom (Road Warrior Animal & Road Warrior Hawk) by DQ (5:57),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #246,Evansville,Indiana,USA,"Evansville,Indiana,USA",37.971559,-87.57109
2/3/98,"Brian Christopher, El Pantera, Aguila, Taka Michinoku",Brian Christopher & El Pantera defeat Aguila & Taka Michinoku (10:29),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #246,Evansville,Indiana,USA,"Evansville,Indiana,USA",37.971559,-87.57109
2/3/98,"Steve Blackman, Recon",Steve Blackman defeats Recon (6:59),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #246,Evansville,Indiana,USA,"Evansville,Indiana,USA",37.971559,-87.57109
2/3/98,"The Godwinns, Henry O. Godwinn, Phineas I. Godwinn, The Quebecers, Jacques, Pierre",The Godwinns (Henry O. Godwinn & Phineas I. Godwinn) defeat The Quebecers (Jacques & Pierre) by DQ (4:43),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #246,Evansville,Indiana,USA,"Evansville,Indiana,USA",37.971559,-87.57109
2/3/98,"The Head Bangers, Mosh, Thrasher, Marc Mero, TAFKA Goldust",The Head Bangers (Mosh & Thrasher) defeat Marc Mero & TAFKA Goldust (5:40),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #246,Evansville,Indiana,USA,"Evansville,Indiana,USA",37.971559,-87.57109
2/3/98,"The Nation Of Domination, Faarooq, The Rock, Chainz, Ken Shamrock",The Nation Of Domination (Faarooq & The Rock) defeat Chainz & Ken Shamrock (4:38),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #246,Evansville,Indiana,USA,"Evansville,Indiana,USA",37.971559,-87.57109
2/2/98,"Cactus Jack, Chainsaw Charlie",Cactus Jack vs. Chainsaw Charlie - No Contest,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #245,Indianapolis,Indiana,USA,"Indianapolis,Indiana,USA",39.768403,-86.158068
2/2/98,"Chainz, Faarooq",Chainz defeats Faarooq by Count Out,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #245,Indianapolis,Indiana,USA,"Indianapolis,Indiana,USA",39.768403,-86.158068
2/2/98,"Bradshaw, Flash Funk, Barry Windham, Jeff Jarrett",Bradshaw & Flash Funk defeat Barry Windham & Jeff Jarrett,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #245,Indianapolis,Indiana,USA,"Indianapolis,Indiana,USA",39.768403,-86.158068
2/2/98,"Marc Mero, Mosh",Marc Mero defeats Mosh,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #245,Indianapolis,Indiana,USA,"Indianapolis,Indiana,USA",39.768403,-86.158068
2/2/98,"Steve Austin, The Road Dogg",Steve Austin defeats The Road Dogg by DQ,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #245,Indianapolis,Indiana,USA,"Indianapolis,Indiana,USA",39.768403,-86.158068
2/2/98,"Owen Hart, Billy Gunn",Owen Hart (c) defeats Billy Gunn by DQ,Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #245,Indianapolis,Indiana,USA,"Indianapolis,Indiana,USA",39.768403,-86.158068
1/20/98,"El Pantera, Brian Christopher",El Pantera defeats Brian Christopher,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #244,Davis,California,USA,"Davis,California,USA",38.544907,-121.740517
1/20/98,"Barry Windham, Jeff Jarrett, Road Warrior Animal, Road Warrior Hawk",Barry Windham & Jeff Jarrett defeat The Legion Of Doom (Road Warrior Animal & Road Warrior Hawk),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #244,Davis,California,USA,"Davis,California,USA",38.544907,-121.740517
1/20/98,"Ken Shamrock, Mark Henry",Ken Shamrock defeats Mark Henry by DQ,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #244,Davis,California,USA,"Davis,California,USA",38.544907,-121.740517
1/20/98,"The Quebecers, Jacques, Pierre, The Head Bangers, Mosh, Thrasher",The Quebecers (Jacques & Pierre) defeat The Head Bangers (Mosh & Thrasher),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #244,Davis,California,USA,"Davis,California,USA",38.544907,-121.740517
1/20/98,"Vader, TAFKA Goldust",Vader defeats TAFKA Goldust,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #244,Davis,California,USA,"Davis,California,USA",38.544907,-121.740517
1/20/98,"Owen Hart, TAFKA Goldust",Owen Hart defeats TAFKA Goldust - TITLE CHANGE !!!,Regular Match,Title Change,World Wrestling Entertainment,WWF RAW is WAR #244,Davis,California,USA,"Davis,California,USA",38.544907,-121.740517
1/20/98,"The New Age Outlaws, Billy Gunn, The Road Dogg, Cactus Jack, Chainsaw Charlie",The New Age Outlaws (Billy Gunn & The Road Dogg) (c) defeat Cactus Jack & Chainsaw Charlie by DQ,Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #244,Davis,California,USA,"Davis,California,USA",38.544907,-121.740517
1/19/98,"Marc Mero, Tom Brandi",Marc Mero defeats Tom Brandi (3:30),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #243,Fresno,California,USA,"Fresno,California,USA",36.746842,-119.772587
1/19/98,"Owen Hart, Taka Michinoku, The Head Bangers, Mosh, Thrasher, Los Boricuas, Jesus Castillo, Jose Estrada, Miguel Perez, Savio Vega","Owen Hart, Taka Michinoku & The Head Bangers (Mosh & Thrasher) defeat Los Boricuas (Jesus Castillo, Jose Estrada, Miguel Perez & Savio Vega) (3:01)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #243,Fresno,California,USA,"Fresno,California,USA",36.746842,-119.772587
1/19/98,"The Disciples Of Apocalypse, 8-Ball, Chainz, Skull, The Nation Of Domination, D-Lo Brown, Faarooq, Kama Mustafa","The Disciples Of Apocalypse (8-Ball, Chainz & Skull) vs. The Nation Of Domination (D-Lo Brown, Faarooq & Kama Mustafa) - Double DQ (4:41)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #243,Fresno,California,USA,"Fresno,California,USA",36.746842,-119.772587
1/19/98,"The Quebecers, Jacques, Pierre, Cactus Jack, Chainsaw Charlie",The Quebecers (Jacques & Pierre) defeat Cactus Jack & Chainsaw Charlie by DQ (3:16),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #243,Fresno,California,USA,"Fresno,California,USA",36.746842,-119.772587
1/19/98,"Jeff Jarrett, Bradshaw",Jeff Jarrett (c) defeats Bradshaw (3:41),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #243,Fresno,California,USA,"Fresno,California,USA",36.746842,-119.772587
1/19/98,"The Rock, Ahmed Johnson",The Rock (c) defeats Ahmed Johnson (2:43),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #243,Fresno,California,USA,"Fresno,California,USA",36.746842,-119.772587
1/19/98,"The New Age Outlaws, Billy Gunn, The Road Dogg, The Godwinns, Henry O. Godwinn, Phineas I. Godwinn",The New Age Outlaws (Billy Gunn & The Road Dogg) (c) defeat The Godwinns (Henry O. Godwinn & Phineas I. Godwinn) (4:53),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #243,Fresno,California,USA,"Fresno,California,USA",36.746842,-119.772587
1/12/98,"Ken Shamrock, Mark Henry, The Nation Of Domination, D-Lo Brown, The Rock",Ken Shamrock & Mark Henry vs. The Nation Of Domination (D-Lo Brown & The Rock) - No Contest (3:46),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #242,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
1/12/98,"Los Boricuas, Jesus Castillo, Savio Vega, Scott Taylor, Taka Michinoku",Los Boricuas (Jesus Castillo & Savio Vega) defeat Scott Taylor & Taka Michinoku (4:33),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #242,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
1/12/98,"Mankind, TAFKA Goldust",Mankind vs. TAFKA Goldust - No Contest (0:14),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #242,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
1/12/98,"8-Ball, Skull, Ricky Morton, Robert Gibson",The Disciples Of Apocalypse (8-Ball & Skull) defeat The Rock 'n' Roll Express (Ricky Morton & Robert Gibson) by DQ (2:29),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #242,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
1/12/98,"Vader, Marc Mero",Vader defeats Marc Mero by DQ (2:57),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #242,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
1/12/98,"Kurrgan, Jimmy Cicero, Lance Diamond",Kurrgan defeats Jimmy Cicero & Lance Diamond (2:28),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #242,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
1/12/98,"The New Age Outlaws, Billy Gunn, The Road Dogg, The Godwinns, Henry O. Godwinn, Phineas I. Godwinn, The Head Bangers, Mosh, Thrasher, The Truth Commission, Recon, Sniper",The New Age Outlaws (Billy Gunn & The Road Dogg) (c) defeat The Godwinns (Henry O. Godwinn & Phineas I. Godwinn) and The Head Bangers (Mosh & Thrasher) and The Truth Commission (Recon & Sniper) (4:10),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #242,State College,Pennsylvania,USA,"State College,Pennsylvania,USA",40.793395,-77.860001
12/30/97,"Flash Funk, TAFKA Goldust",Flash Funk defeats TAFKA Goldust by DQ (2:33),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #241,New Haven,Connecticut,USA,"New Haven,Connecticut,USA",41.308274,-72.927883
12/30/97,"Ken Shamrock, Faarooq",Ken Shamrock defeats Faarooq (5:03),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #241,New Haven,Connecticut,USA,"New Haven,Connecticut,USA",41.308274,-72.927883
12/30/97,"Marc Mero, Tom Brandi",Marc Mero defeats Tom Brandi by DQ (3:41),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #241,New Haven,Connecticut,USA,"New Haven,Connecticut,USA",41.308274,-72.927883
12/30/97,"Owen Hart, Savio Vega",Owen Hart defeats Savio Vega,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #241,New Haven,Connecticut,USA,"New Haven,Connecticut,USA",41.308274,-72.927883
12/30/97,"8-Ball, Skull, The Truth Commission, Recon, Sniper",The Disciples Of Apocalypse (8-Ball & Skull) defeat The Truth Commission (Recon & Sniper) (3:39),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #241,New Haven,Connecticut,USA,"New Haven,Connecticut,USA",41.308274,-72.927883
12/30/97,"The New Age Outlaws, Billy Gunn, The Road Dogg, The Head Bangers, Mosh, Thrasher",The New Age Outlaws (Billy Gunn & The Road Dogg) defeat The Head Bangers (Mosh & Thrasher) (4:59),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #241,New Haven,Connecticut,USA,"New Haven,Connecticut,USA",41.308274,-72.927883
12/30/97,"Jeff Jarrett, Blackjack Windham",Jeff Jarrett defeats Blackjack Windham (3:35) - TITLE CHANGE !!!,Regular Match,Title Change,World Wrestling Entertainment,WWF RAW is WAR #241,New Haven,Connecticut,USA,"New Haven,Connecticut,USA",41.308274,-72.927883
12/29/97,"Brian Christopher, Jerry Lawler, George Steele, Taka Michinoku",Brian Christopher & Jerry Lawler defeat George Steele & Taka Michinoku by DQ (2:38),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #240,Long Island,New York,USA,"Long Island,New York,USA",40.789142,-73.134961
12/29/97,"Cactus Jack, The Road Dogg",Cactus Jack defeats The Road Dogg by DQ (2:12),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #240,Long Island,New York,USA,"Long Island,New York,USA",40.789142,-73.134961
12/29/97,"Ken Shamrock, Kama Mustafa",Ken Shamrock defeats Kama Mustafa (3:36),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #240,Long Island,New York,USA,"Long Island,New York,USA",40.789142,-73.134961
12/29/97,"The Disciples Of Apocalypse, 8-Ball, Chainz, Skull, Los Boricuas, Jesus Castillo, Miguel Perez, Savio Vega","The Disciples Of Apocalypse (8-Ball, Chainz & Skull) defeat Los Boricuas (Jesus Castillo, Miguel Perez & Savio Vega) (3:17)",Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #240,Long Island,New York,USA,"Long Island,New York,USA",40.789142,-73.134961
12/29/97,"Owen Hart, Shawn Michaels",Owen Hart defeats Shawn Michaels (c) by DQ (10:14),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #240,Long Island,New York,USA,"Long Island,New York,USA",40.789142,-73.134961
12/11/97,"Ken Shamrock, D-Lo Brown",Ken Shamrock defeats D-Lo Brown (2:22),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #239,Lowell,Massachusetts,USA,"Lowell,Massachusetts,USA",42.633425,-71.316172
12/11/97,"Kurrgan, 8-Ball",Kurrgan defeats 8-Ball (2:00),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #239,Lowell,Massachusetts,USA,"Lowell,Massachusetts,USA",42.633425,-71.316172
12/11/97,"Marc Mero, Scott Taylor",Marc Mero defeats Scott Taylor (2:16),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #239,Lowell,Massachusetts,USA,"Lowell,Massachusetts,USA",42.633425,-71.316172
12/11/97,"Thrasher, Henry O. Godwinn",Thrasher defeats Henry O. Godwinn by DQ (1:13),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #239,Lowell,Massachusetts,USA,"Lowell,Massachusetts,USA",42.633425,-71.316172
12/11/97,"Triple H, Shawn Michaels",Triple H defeats Shawn Michaels (c) (1:17) - TITLE CHANGE !!!,Champion In Match,Title Change,World Wrestling Entertainment,WWF RAW is WAR #239,Lowell,Massachusetts,USA,"Lowell,Massachusetts,USA",42.633425,-71.316172
12/11/97,"Rocky Maivia, The Undertaker",Rocky Maivia (c) vs. The Undertaker - No Contest (10:15),Champion In Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #239,Lowell,Massachusetts,USA,"Lowell,Massachusetts,USA",42.633425,-71.316172
12/9/97,"Dude Love, The Road Dogg",Dude Love defeats The Road Dogg,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #238,Durham,New Hampshire,USA,"Durham,New Hampshire,USA",43.133955,-70.926439
12/9/97,"Mark Henry, The Brooklyn Brawler",Mark Henry defeats The Brooklyn Brawler,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #238,Durham,New Hampshire,USA,"Durham,New Hampshire,USA",43.133955,-70.926439
12/9/97,"Steve Blackman, Jose Estrada",Steve Blackman defeats Jose Estrada,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #238,Durham,New Hampshire,USA,"Durham,New Hampshire,USA",43.133955,-70.926439
12/9/97,"Taka Michinoku, Jerry Lawler",Taka Michinoku defeats Jerry Lawler by DQ,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #238,Durham,New Hampshire,USA,"Durham,New Hampshire,USA",43.133955,-70.926439
12/9/97,"Road Warrior Animal, Road Warrior Hawk, D-Generation X, Shawn Michaels, Triple H",The Legion Of Doom (Road Warrior Animal & Road Warrior Hawk) defeat D-Generation X (Shawn Michaels & Triple H) by DQ (10:15),Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #238,Durham,New Hampshire,USA,"Durham,New Hampshire,USA",43.133955,-70.926439
12/9/97,"Tom Brandi, The Sultan",Tom Brandi defeats The Sultan,Regular Match,No Title Change,World Wrestling Entertainment,WWF RAW is WAR #238,Durham,New Hampshire,USA,"Durham,New Hampshire,USA",43.133955,-70.926439
